Format Version,1.23,Take Name,Take 2020-09-22 12.57.47 PM_001,Take Notes,,Capture Frame Rate,250.000000,Export Frame Rate,250.000000,Capture Start Time,2020-09-22 01.04.13.444 PM,Total Frames in Take,6747,Total Exported Frames,6747,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
5023,20.092000,,,,,,,,,,,,,,,
5024,20.096000,,,,,,,,,,,,,,,
5025,20.100000,,,,,,,,,,,,,,,
5026,20.104000,,,,,,,,,,,,,,,
5027,20.108000,,,,,,,,,,,,,,,
5028,20.112000,,,,,,,,,,,,,,,
5029,20.116000,,,,,,,,,,,,,,,
5030,20.120000,,,,,,,,,,,,,,,
5031,20.124000,,,,,,,,,,,,,,,
5032,20.128000,,,,,,,,,,,,,,,
5033,20.132000,,,,,,,,,,,,,,,
5034,20.136000,,,,,,,,,,,,,,,
5035,20.140000,,,,,,,,,,,,,,,
5036,20.144000,,,,,,,,,,,,,,,
5037,20.148000,,,,,,,,,,,,,,,
5038,20.152000,,,,,,,,,,,,,,,
5039,20.156000,,,,,,,,,,,,,,,
5040,20.160000,,,,,,,,,,,,,,,
5041,20.164000,,,,,,,,,,,,,,,
5042,20.168000,,,,,,,,,,,,,,,
5043,20.172000,,,,,,,,,,,,,,,
5044,20.176000,,,,,,,,,,,,,,,
5045,20.180000,,,,,,,,,,,,,,,
5046,20.184000,,,,,,,,,,,,,,,
5047,20.188000,,,,,,,,,,,,,,,
5048,20.192000,,,,,,,,,,,,,,,
5049,20.196000,,,,,,,,,,,,,,,
5050,20.200000,,,,,,,,,,,,,,,
5051,20.204000,,,,,,,,,,,,,,,
5052,20.208000,,,,,,,,,,,,,,,
5053,20.212000,,,,,,,,,,,,,,,
5054,20.216000,,,,,,,,,,,,,,,
5055,20.220000,,,,,,,,,,,,,,,
5056,20.224000,,,,,,,,,,,,,,,
5057,20.228000,,,,,,,,,,,,,,,
5058,20.232000,,,,,,,,,,,,,,,
5059,20.236000,,,,,,,,,,,,,,,
5060,20.240000,,,,,,,,,,,,,,,
5061,20.244000,,,,,,,,,,,,,,,
5062,20.248000,,,,,,,,,,,,,,,
5063,20.252000,,,,,,,,,,,,,,,
5064,20.256000,,,,,,,,,,,,,,,
5065,20.260000,,,,,,,,,,,,,,,
5066,20.264000,,,,,,,,,,,,,,,
5067,20.268000,,,,,,,,,,,,,,,
5068,20.272000,,,,,,,,,,,,,,,
5069,20.276000,,,,,,,,,,,,,,,
5070,20.280000,,,,,,,,,,,,,,,
5071,20.284000,,,,,,,,,,,,,,,
5072,20.288000,,,,,,,,,,,,,,,
5073,20.292000,,,,,,,,,,,,,,,
5074,20.296000,,,,,,,,,,,,,,,
5075,20.300000,,,,,,,,,,,,,,,
5076,20.304000,,,,,,,,,,,,,,,
5077,20.308000,,,,,,,,,,,,,,,
5078,20.312000,,,,,,,,,,,,,,,
5079,20.316000,,,,,,,,,,,,,,,
5080,20.320000,,,,,,,,,,,,,,,
5081,20.324000,,,,,,,,,,,,,,,
5082,20.328000,,,,,,,,,,,,,,,
5083,20.332000,,,,,,,,,,,,,,,
5084,20.336000,,,,,,,,,,,,,,,
5085,20.340000,,,,,,,,,,,,,,,
5086,20.344000,,,,,,,,,,,,,,,
5087,20.348000,,,,,,,,,,,,,,,
5088,20.352000,,,,,,,,,,,,,,,
5089,20.356000,,,,,,,,,,,,,,,
5090,20.360000,,,,,,,,,,,,,,,
5091,20.364000,,,,,,,,,,,,,,,
5092,20.368000,,,,,,,,,,,,,,,
5093,20.372000,,,,,,,,,,,,,,,
5094,20.376000,,,,,,,,,,,,,,,
5095,20.380000,,,,,,,,,,,,,,,
5096,20.384000,,,,,,,,,,,,,,,
5097,20.388000,,,,,,,,,,,,,,,
5098,20.392000,,,,,,,,,,,,,,,
5099,20.396000,,,,,,,,,,,,,,,
5100,20.400000,,,,,,,,,,,,,,,
5101,20.404000,,,,,,,,,,,,,,,
5102,20.408000,,,,,,,,,,,,,,,
5103,20.412000,,,,,,,,,,,,,,,
5104,20.416000,,,,,,,,,,,,,,,
5105,20.420000,,,,,,,,,,,,,,,
5106,20.424000,,,,,,,,,,,,,,,
5107,20.428000,,,,,,,,,,,,,,,
5108,20.432000,,,,,,,,,,,,,,,
5109,20.436000,,,,,,,,,,,,,,,
5110,20.440000,,,,,,,,,,,,,,,
5111,20.444000,,,,,,,,,,,,,,,
5112,20.448000,,,,,,,,,,,,,,,
5113,20.452000,,,,,,,,,,,,,,,
5114,20.456000,,,,,,,,,,,,,,,
5115,20.460000,,,,,,,,,,,,,,,
5116,20.464000,,,,,,,,,,,,,,,
5117,20.468000,,,,,,,,,,,,,,,
5118,20.472000,,,,,,,,,,,,,,,
5119,20.476000,,,,,,,,,,,,,,,
5120,20.480000,,,,,,,,,,,,,,,
5121,20.484000,,,,,,,,,,,,,,,
5122,20.488000,,,,,,,,,,,,,,,
5123,20.492000,,,,,,,,,,,,,,,
5124,20.496000,,,,,,,,,,,,,,,
5125,20.500000,,,,,,,,,,,,,,,
5126,20.504000,,,,,,,,,,,,,,,
5127,20.508000,,,,,,,,,,,,,,,
5128,20.512000,,,,,,,,,,,,,,,
5129,20.516000,,,,,,,,,,,,,,,
5130,20.520000,,,,,,,,,,,,,,,
5131,20.524000,,,,,,,,,,,,,,,
5132,20.528000,,,,,,,,,,,,,,,
5133,20.532000,,,,,,,,,,,,,,,
5134,20.536000,,,,,,,,,,,,,,,
5135,20.540000,,,,,,,,,,,,,,,
5136,20.544000,,,,,,,,,,,,,,,
5137,20.548000,,,,,,,,,,,,,,,
5138,20.552000,,,,,,,,,,,,,,,
5139,20.556000,,,,,,,,,,,,,,,
5140,20.560000,,,,,,,,,,,,,,,
5141,20.564000,,,,,,,,,,,,,,,
5142,20.568000,,,,,,,,,,,,,,,
5143,20.572000,,,,,,,,,,,,,,,
5144,20.576000,,,,,,,,,,,,,,,
5145,20.580000,,,,,,,,,,,,,,,
5146,20.584000,,,,,,,,,,,,,,,
5147,20.588000,,,,,,,,,,,,,,,
5148,20.592000,,,,,,,,,,,,,,,
5149,20.596000,,,,,,,,,,,,,,,
5150,20.600000,,,,,,,,,,,,,,,
5151,20.604000,,,,,,,,,,,,,,,
5152,20.608000,,,,,,,,,,,,,,,
5153,20.612000,,,,,,,,,,,,,,,
5154,20.616000,,,,,,,,,,,,,,,
5155,20.620000,,,,,,,,,,,,,,,
5156,20.624000,,,,,,,,,,,,,,,
5157,20.628000,,,,,,,,,,,,,,,
5158,20.632000,,,,,,,,,,,,,,,
5159,20.636000,,,,,,,,,,,,,,,
5160,20.640000,,,,,,,,,,,,,,,
5161,20.644000,,,,,,,,,,,,,,,
5162,20.648000,,,,,,,,,,,,,,,
5163,20.652000,,,,,,,,,,,,,,,
5164,20.656000,,,,,,,,,,,,,,,
5165,20.660000,,,,,,,,,,,,,,,
5166,20.664000,,,,,,,,,,,,,,,
5167,20.668000,,,,,,,,,,,,,,,
5168,20.672000,,,,,,,,,,,,,,,
5169,20.676000,,,,,,,,,,,,,,,
5170,20.680000,,,,,,,,,,,,,,,
5171,20.684000,,,,,,,,,,,,,,,
5172,20.688000,,,,,,,,,,,,,,,
5173,20.692000,,,,,,,,,,,,,,,
5174,20.696000,,,,,,,,,,,,,,,
5175,20.700000,,,,,,,,,,,,,,,
5176,20.704000,,,,,,,,,,,,,,,
5177,20.708000,,,,,,,,,,,,,,,
5178,20.712000,,,,,,,,,,,,,,,
5179,20.716000,,,,,,,,,,,,,,,
5180,20.720000,,,,,,,,,,,,,,,
5181,20.724000,,,,,,,,,,,,,,,
5182,20.728000,,,,,,,,,,,,,,,
5183,20.732000,,,,,,,,,,,,,,,
5184,20.736000,,,,,,,,,,,,,,,
5185,20.740000,,,,,,,,,,,,,,,
5186,20.744000,,,,,,,,,,,,,,,
5187,20.748000,,,,,,,,,,,,,,,
5188,20.752000,,,,,,,,,,,,,,,
5189,20.756000,,,,,,,,,,,,,,,
5190,20.760000,,,,,,,,,,,,,,,
5191,20.764000,,,,,,,,,,,,,,,
5192,20.768000,,,,,,,,,,,,,,,
5193,20.772000,,,,,,,,,,,,,,,
5194,20.776000,,,,,,,,,,,,,,,
5195,20.780000,,,,,,,,,,,,,,,
5196,20.784000,,,,,,,,,,,,,,,
5197,20.788000,,,,,,,,,,,,,,,
5198,20.792000,,,,,,,,,,,,,,,
5199,20.796000,,,,,,,,,,,,,,,
5200,20.800000,,,,,,,,,,,,,,,
5201,20.804000,,,,,,,,,,,,,,,
5202,20.808000,,,,,,,,,,,,,,,
5203,20.812000,,,,,,,,,,,,,,,
5204,20.816000,,,,,,,,,,,,,,,
5205,20.820000,,,,,,,,,,,,,,,
5206,20.824000,,,,,,,,,,,,,,,
5207,20.828000,,,,,,,,,,,,,,,
5208,20.832000,,,,,,,,,,,,,,,
5209,20.836000,,,,,,,,,,,,,,,
5210,20.840000,,,,,,,,,,,,,,,
5211,20.844000,,,,,,,,,,,,,,,
5212,20.848000,,,,,,,,,,,,,,,
5213,20.852000,,,,,,,,,,,,,,,
5214,20.856000,,,,,,,,,,,,,,,
5215,20.860000,,,,,,,,,,,,,,,
5216,20.864000,,,,,,,,,,,,,,,
5217,20.868000,,,,,,,,,,,,,,,
5218,20.872000,,,,,,,,,,,,,,,
5219,20.876000,,,,,,,,,,,,,,,
5220,20.880000,,,,,,,,,,,,,,,
5221,20.884000,,,,,,,,,,,,,,,
5222,20.888000,,,,,,,,,,,,,,,
5223,20.892000,,,,,,,,,,,,,,,
5224,20.896000,,,,,,,,,,,,,,,
5225,20.900000,,,,,,,,,,,,,,,
5226,20.904000,,,,,,,,,,,,,,,
5227,20.908000,,,,,,,,,,,,,,,
5228,20.912000,,,,,,,,,,,,,,,
5229,20.916000,,,,,,,,,,,,,,,
5230,20.920000,,,,,,,,,,,,,,,
5231,20.924000,,,,,,,,,,,,,,,
5232,20.928000,,,,,,,,,,,,,,,
5233,20.932000,,,,,,,,,,,,,,,
5234,20.936000,,,,,,,,,,,,,,,
5235,20.940000,,,,,,,,,,,,,,,
5236,20.944000,,,,,,,,,,,,,,,
5237,20.948000,,,,,,,,,,,,,,,
5238,20.952000,,,,,,,,,,,,,,,
5239,20.956000,,,,,,,,,,,,,,,
5240,20.960000,,,,,,,,,,,,,,,
5241,20.964000,,,,,,,,,,,,,,,
5242,20.968000,,,,,,,,,,,,,,,
5243,20.972000,,,,,,,,,,,,,,,
5244,20.976000,,,,,,,,,,,,,,,
5245,20.980000,,,,,,,,,,,,,,,
5246,20.984000,,,,,,,,,,,,,,,
5247,20.988000,,,,,,,,,,,,,,,
5248,20.992000,,,,,,,,,,,,,,,
5249,20.996000,,,,,,,,,,,,,,,
5250,21.000000,,,,,,,,,,,,,,,
5251,21.004000,,,,,,,,,,,,,,,
5252,21.008000,,,,,,,,,,,,,,,
5253,21.012000,,,,,,,,,,,,,,,
5254,21.016000,,,,,,,,,,,,,,,
5255,21.020000,,,,,,,,,,,,,,,
5256,21.024000,,,,,,,,,,,,,,,
5257,21.028000,,,,,,,,,,,,,,,
5258,21.032000,,,,,,,,,,,,,,,
5259,21.036000,,,,,,,,,,,,,,,
5260,21.040000,,,,,,,,,,,,,,,
5261,21.044000,,,,,,,,,,,,,,,
5262,21.048000,,,,,,,,,,,,,,,
5263,21.052000,,,,,,,,,,,,,,,
5264,21.056000,,,,,,,,,,,,,,,
5265,21.060000,,,,,,,,,,,,,,,
5266,21.064000,,,,,,,,,,,,,,,
5267,21.068000,,,,,,,,,,,,,,,
5268,21.072000,,,,,,,,,,,,,,,
5269,21.076000,,,,,,,,,,,,,,,
5270,21.080000,,,,,,,,,,,,,,,
5271,21.084000,,,,,,,,,,,,,,,
5272,21.088000,,,,,,,,,,,,,,,
5273,21.092000,,,,,,,,,,,,,,,
5274,21.096000,,,,,,,,,,,,,,,
5275,21.100000,,,,,,,,,,,,,,,
5276,21.104000,,,,,,,,,,,,,,,
5277,21.108000,,,,,,,,,,,,,,,
5278,21.112000,,,,,,,,,,,,,,,
5279,21.116000,,,,,,,,,,,,,,,
5280,21.120000,,,,,,,,,,,,,,,
5281,21.124000,,,,,,,,,,,,,,,
5282,21.128000,,,,,,,,,,,,,,,
5283,21.132000,,,,,,,,,,,,,,,
5284,21.136000,,,,,,,,,,,,,,,
5285,21.140000,,,,,,,,,,,,,,,
5286,21.144000,,,,,,,,,,,,,,,
5287,21.148000,,,,,,,,,,,,,,,
5288,21.152000,,,,,,,,,,,,,,,
5289,21.156000,,,,,,,,,,,,,,,
5290,21.160000,,,,,,,,,,,,,,,
5291,21.164000,,,,,,,,,,,,,,,
5292,21.168000,,,,,,,,,,,,,,,
5293,21.172000,,,,,,,,,,,,,,,
5294,21.176000,,,,,,,,,,,,,,,
5295,21.180000,,,,,,,,,,,,,,,
5296,21.184000,,,,,,,,,,,,,,,
5297,21.188000,,,,,,,,,,,,,,,
5298,21.192000,,,,,,,,,,,,,,,
5299,21.196000,,,,,,,,,,,,,,,
5300,21.200000,,,,,,,,,,,,,,,
5301,21.204000,,,,,,,,,,,,,,,
5302,21.208000,,,,,,,,,,,,,,,
5303,21.212000,,,,,,,,,,,,,,,
5304,21.216000,,,,,,,,,,,,,,,
5305,21.220000,,,,,,,,,,,,,,,
5306,21.224000,,,,,,,,,,,,,,,
5307,21.228000,,,,,,,,,,,,,,,
5308,21.232000,,,,,,,,,,,,,,,
5309,21.236000,,,,,,,,,,,,,,,
5310,21.240000,,,,,,,,,,,,,,,
5311,21.244000,,,,,,,,,,,,,,,
5312,21.248000,,,,,,,,,,,,,,,
5313,21.252000,,,,,,,,,,,,,,,
5314,21.256000,,,,,,,,,,,,,,,
5315,21.260000,,,,,,,,,,,,,,,
5316,21.264000,,,,,,,,,,,,,,,
5317,21.268000,,,,,,,,,,,,,,,
5318,21.272000,,,,,,,,,,,,,,,
5319,21.276000,,,,,,,,,,,,,,,
5320,21.280000,,,,,,,,,,,,,,,
5321,21.284000,,,,,,,,,,,,,,,
5322,21.288000,,,,,,,,,,,,,,,
5323,21.292000,,,,,,,,,,,,,,,
5324,21.296000,,,,,,,,,,,,,,,
5325,21.300000,,,,,,,,,,,,,,,
5326,21.304000,,,,,,,,,,,,,,,
5327,21.308000,,,,,,,,,,,,,,,
5328,21.312000,,,,,,,,,,,,,,,
5329,21.316000,,,,,,,,,,,,,,,
5330,21.320000,,,,,,,,,,,,,,,
5331,21.324000,,,,,,,,,,,,,,,
5332,21.328000,,,,,,,,,,,,,,,
5333,21.332000,,,,,,,,,,,,,,,
5334,21.336000,,,,,,,,,,,,,,,
5335,21.340000,,,,,,,,,,,,,,,
5336,21.344000,,,,,,,,,,,,,,,
5337,21.348000,,,,,,,,,,,,,,,
5338,21.352000,,,,,,,,,,,,,,,
5339,21.356000,,,,,,,,,,,,,,,
5340,21.360000,,,,,,,,,,,,,,,
5341,21.364000,,,,,,,,,,,,,,,
5342,21.368000,,,,,,,,,,,,,,,
5343,21.372000,,,,,,,,,,,,,,,
5344,21.376000,,,,,,,,,,,,,,,
5345,21.380000,,,,,,,,,,,,,,,
5346,21.384000,,,,,,,,,,,,,,,
5347,21.388000,,,,,,,,,,,,,,,
5348,21.392000,,,,,,,,,,,,,,,
5349,21.396000,,,,,,,,,,,,,,,
5350,21.400000,,,,,,,,,,,,,,,
5351,21.404000,,,,,,,,,,,,,,,
5352,21.408000,,,,,,,,,,,,,,,
5353,21.412000,,,,,,,,,,,,,,,
5354,21.416000,,,,,,,,,,,,,,,
5355,21.420000,,,,,,,,,,,,,,,
5356,21.424000,,,,,,,,,,,,,,,
5357,21.428000,,,,,,,,,,,,,,,
5358,21.432000,,,,,,,,,,,,,,,
5359,21.436000,,,,,,,,,,,,,,,
5360,21.440000,,,,,,,,,,,,,,,
5361,21.444000,,,,,,,,,,,,,,,
5362,21.448000,,,,,,,,,,,,,,,
5363,21.452000,,,,,,,,,,,,,,,
5364,21.456000,,,,,,,,,,,,,,,
5365,21.460000,,,,,,,,,,,,,,,
5366,21.464000,,,,,,,,,,,,,,,
5367,21.468000,,,,,,,,,,,,,,,
5368,21.472000,,,,,,,,,,,,,,,
5369,21.476000,,,,,,,,,,,,,,,
5370,21.480000,,,,,,,,,,,,,,,
5371,21.484000,,,,,,,,,,,,,,,
5372,21.488000,,,,,,,,,,,,,,,
5373,21.492000,,,,,,,,,,,,,,,
5374,21.496000,,,,,,,,,,,,,,,
5375,21.500000,,,,,,,,,,,,,,,
5376,21.504000,,,,,,,,,,,,,,,
5377,21.508000,,,,,,,,,,,,,,,
5378,21.512000,,,,,,,,,,,,,,,
5379,21.516000,,,,,,,,,,,,,,,
5380,21.520000,,,,,,,,,,,,,,,
5381,21.524000,,,,,,,,,,,,,,,
5382,21.528000,,,,,,,,,,,,,,,
5383,21.532000,,,,,,,,,,,,,,,
5384,21.536000,,,,,,,,,,,,,,,
5385,21.540000,,,,,,,,,,,,,,,
5386,21.544000,,,,,,,,,,,,,,,
5387,21.548000,,,,,,,,,,,,,,,
5388,21.552000,,,,,,,,,,,,,,,
5389,21.556000,,,,,,,,,,,,,,,
5390,21.560000,,,,,,,,,,,,,,,
5391,21.564000,,,,,,,,,,,,,,,
5392,21.568000,,,,,,,,,,,,,,,
5393,21.572000,,,,,,,,,,,,,,,
5394,21.576000,,,,,,,,,,,,,,,
5395,21.580000,,,,,,,,,,,,,,,
5396,21.584000,,,,,,,,,,,,,,,
5397,21.588000,,,,,,,,,,,,,,,
5398,21.592000,,,,,,,,,,,,,,,
5399,21.596000,,,,,,,,,,,,,,,
5400,21.600000,,,,,,,,,,,,,,,
5401,21.604000,,,,,,,,,,,,,,,
5402,21.608000,,,,,,,,,,,,,,,
5403,21.612000,,,,,,,,,,,,,,,
5404,21.616000,,,,,,,,,,,,,,,
5405,21.620000,,,,,,,,,,,,,,,
5406,21.624000,,,,,,,,,,,,,,,
5407,21.628000,,,,,,,,,,,,,,,
5408,21.632000,,,,,,,,,,,,,,,
5409,21.636000,,,,,,,,,,,,,,,
5410,21.640000,,,,,,,,,,,,,,,
5411,21.644000,,,,,,,,,,,,,,,
5412,21.648000,,,,,,,,,,,,,,,
5413,21.652000,,,,,,,,,,,,,,,
5414,21.656000,,,,,,,,,,,,,,,
5415,21.660000,,,,,,,,,,,,,,,
5416,21.664000,,,,,,,,,,,,,,,
5417,21.668000,,,,,,,,,,,,,,,
5418,21.672000,,,,,,,,,,,,,,,
5419,21.676000,,,,,,,,,,,,,,,
5420,21.680000,,,,,,,,,,,,,,,
5421,21.684000,,,,,,,,,,,,,,,
5422,21.688000,,,,,,,,,,,,,,,
5423,21.692000,,,,,,,,,,,,,,,
5424,21.696000,,,,,,,,,,,,,,,
5425,21.700000,,,,,,,,,,,,,,,
5426,21.704000,,,,,,,,,,,,,,,
5427,21.708000,,,,,,,,,,,,,,,
5428,21.712000,,,,,,,,,,,,,,,
5429,21.716000,,,,,,,,,,,,,,,
5430,21.720000,,,,,,,,,,,,,,,
5431,21.724000,,,,,,,,,,,,,,,
5432,21.728000,,,,,,,,,,,,,,,
5433,21.732000,,,,,,,,,,,,,,,
5434,21.736000,,,,,,,,,,,,,,,
5435,21.740000,,,,,,,,,,,,,,,
5436,21.744000,,,,,,,,,,,,,,,
5437,21.748000,,,,,,,,,,,,,,,
5438,21.752000,,,,,,,,,,,,,,,
5439,21.756000,,,,,,,,,,,,,,,
5440,21.760000,,,,,,,,,,,,,,,
5441,21.764000,,,,,,,,,,,,,,,
5442,21.768000,,,,,,,,,,,,,,,
5443,21.772000,,,,,,,,,,,,,,,
5444,21.776000,,,,,,,,,,,,,,,
5445,21.780000,,,,,,,,,,,,,,,
5446,21.784000,,,,,,,,,,,,,,,
5447,21.788000,,,,,,,,,,,,,,,
5448,21.792000,,,,,,,,,,,,,,,
5449,21.796000,,,,,,,,,,,,,,,
5450,21.800000,,,,,,,,,,,,,,,
5451,21.804000,,,,,,,,,,,,,,,
5452,21.808000,,,,,,,,,,,,,,,
5453,21.812000,,,,,,,,,,,,,,,
5454,21.816000,,,,,,,,,,,,,,,
5455,21.820000,,,,,,,,,,,,,,,
5456,21.824000,,,,,,,,,,,,,,,
5457,21.828000,,,,,,,,,,,,,,,
5458,21.832000,,,,,,,,,,,,,,,
5459,21.836000,,,,,,,,,,,,,,,
5460,21.840000,,,,,,,,,,,,,,,
5461,21.844000,,,,,,,,,,,,,,,
5462,21.848000,,,,,,,,,,,,,,,
5463,21.852000,,,,,,,,,,,,,,,
5464,21.856000,,,,,,,,,,,,,,,
5465,21.860000,,,,,,,,,,,,,,,
5466,21.864000,,,,,,,,,,,,,,,
5467,21.868000,,,,,,,,,,,,,,,
5468,21.872000,,,,,,,,,,,,,,,
5469,21.876000,,,,,,,,,,,,,,,
5470,21.880000,,,,,,,,,,,,,,,
5471,21.884000,,,,,,,,,,,,,,,
5472,21.888000,,,,,,,,,,,,,,,
5473,21.892000,,,,,,,,,,,,,,,
5474,21.896000,,,,,,,,,,,,,,,
5475,21.900000,,,,,,,,,,,,,,,
5476,21.904000,,,,,,,,,,,,,,,
5477,21.908000,,,,,,,,,,,,,,,
5478,21.912000,,,,,,,,,,,,,,,
5479,21.916000,,,,,,,,,,,,,,,
5480,21.920000,,,,,,,,,,,,,,,
5481,21.924000,,,,,,,,,,,,,,,
5482,21.928000,,,,,,,,,,,,,,,
5483,21.932000,,,,,,,,,,,,,,,
5484,21.936000,,,,,,,,,,,,,,,
5485,21.940000,,,,,,,,,,,,,,,
5486,21.944000,,,,,,,,,,,,,,,
5487,21.948000,,,,,,,,,,,,,,,
5488,21.952000,,,,,,,,,,,,,,,
5489,21.956000,,,,,,,,,,,,,,,
5490,21.960000,,,,,,,,,,,,,,,
5491,21.964000,,,,,,,,,,,,,,,
5492,21.968000,,,,,,,,,,,,,,,
5493,21.972000,,,,,,,,,,,,,,,
5494,21.976000,,,,,,,,,,,,,,,
5495,21.980000,,,,,,,,,,,,,,,
5496,21.984000,,,,,,,,,,,,,,,
5497,21.988000,,,,,,,,,,,,,,,
5498,21.992000,,,,,,,,,,,,,,,
5499,21.996000,,,,,,,,,,,,,,,
5500,22.000000,,,,,,,,,,,,,,,
5501,22.004000,,,,,,,,,,,,,,,
5502,22.008000,,,,,,,,,,,,,,,
5503,22.012000,,,,,,,,,,,,,,,
5504,22.016000,,,,,,,,,,,,,,,
5505,22.020000,,,,,,,,,,,,,,,
5506,22.024000,,,,,,,,,,,,,,,
5507,22.028000,,,,,,,,,,,,,,,
5508,22.032000,,,,,,,,,,,,,,,
5509,22.036000,,,,,,,,,,,,,,,
5510,22.040000,,,,,,,,,,,,,,,
5511,22.044000,,,,,,,,,,,,,,,
5512,22.048000,,,,,,,,,,,,,,,
5513,22.052000,,,,,,,,,,,,,,,
5514,22.056000,,,,,,,,,,,,,,,
5515,22.060000,,,,,,,,,,,,,,,
5516,22.064000,,,,,,,,,,,,,,,
5517,22.068000,,,,,,,,,,,,,,,
5518,22.072000,,,,,,,,,,,,,,,
5519,22.076000,,,,,,,,,,,,,,,
5520,22.080000,,,,,,,,,,,,,,,
5521,22.084000,,,,,,,,,,,,,,,
5522,22.088000,,,,,,,,,,,,,,,
5523,22.092000,,,,,,,,,,,,,,,
5524,22.096000,,,,,,,,,,,,,,,
5525,22.100000,,,,,,,,,,,,,,,
5526,22.104000,,,,,,,,,,,,,,,
5527,22.108000,,,,,,,,,,,,,,,
5528,22.112000,,,,,,,,,,,,,,,
5529,22.116000,,,,,,,,,,,,,,,
5530,22.120000,,,,,,,,,,,,,,,
5531,22.124000,,,,,,,,,,,,,,,
5532,22.128000,,,,,,,,,,,,,,,
5533,22.132000,,,,,,,,,,,,,,,
5534,22.136000,,,,,,,,,,,,,,,
5535,22.140000,,,,,,,,,,,,,,,
5536,22.144000,,,,,,,,,,,,,,,
5537,22.148000,,,,,,,,,,,,,,,
5538,22.152000,,,,,,,,,,,,,,,
5539,22.156000,,,,,,,,,,,,,,,
5540,22.160000,,,,,,,,,,,,,,,
5541,22.164000,,,,,,,,,,,,,,,
5542,22.168000,,,,,,,,,,,,,,,
5543,22.172000,,,,,,,,,,,,,,,
5544,22.176000,,,,,,,,,,,,,,,
5545,22.180000,,,,,,,,,,,,,,,
5546,22.184000,,,,,,,,,,,,,,,
5547,22.188000,,,,,,,,,,,,,,,
5548,22.192000,,,,,,,,,,,,,,,
5549,22.196000,,,,,,,,,,,,,,,
5550,22.200000,,,,,,,,,,,,,,,
5551,22.204000,,,,,,,,,,,,,,,
5552,22.208000,,,,,,,,,,,,,,,
5553,22.212000,,,,,,,,,,,,,,,
5554,22.216000,,,,,,,,,,,,,,,
5555,22.220000,,,,,,,,,,,,,,,
5556,22.224000,,,,,,,,,,,,,,,
5557,22.228000,,,,,,,,,,,,,,,
5558,22.232000,,,,,,,,,,,,,,,
5559,22.236000,,,,,,,,,,,,,,,
5560,22.240000,,,,,,,,,,,,,,,
5561,22.244000,,,,,,,,,,,,,,,
5562,22.248000,,,,,,,,,,,,,,,
5563,22.252000,,,,,,,,,,,,,,,
5564,22.256000,,,,,,,,,,,,,,,
5565,22.260000,,,,,,,,,,,,,,,
5566,22.264000,,,,,,,,,,,,,,,
5567,22.268000,,,,,,,,,,,,,,,
5568,22.272000,,,,,,,,,,,,,,,
5569,22.276000,,,,,,,,,,,,,,,
5570,22.280000,,,,,,,,,,,,,,,
5571,22.284000,,,,,,,,,,,,,,,
5572,22.288000,,,,,,,,,,,,,,,
5573,22.292000,,,,,,,,,,,,,,,
5574,22.296000,,,,,,,,,,,,,,,
5575,22.300000,,,,,,,,,,,,,,,
5576,22.304000,,,,,,,,,,,,,,,
5577,22.308000,,,,,,,,,,,,,,,
5578,22.312000,,,,,,,,,,,,,,,
5579,22.316000,,,,,,,,,,,,,,,
5580,22.320000,,,,,,,,,,,,,,,
5581,22.324000,,,,,,,,,,,,,,,
5582,22.328000,,,,,,,,,,,,,,,
5583,22.332000,,,,,,,,,,,,,,,
5584,22.336000,,,,,,,,,,,,,,,
5585,22.340000,,,,,,,,,,,,,,,
5586,22.344000,,,,,,,,,,,,,,,
5587,22.348000,,,,,,,,,,,,,,,
5588,22.352000,,,,,,,,,,,,,,,
5589,22.356000,,,,,,,,,,,,,,,
5590,22.360000,,,,,,,,,,,,,,,
5591,22.364000,,,,,,,,,,,,,,,
5592,22.368000,,,,,,,,,,,,,,,
5593,22.372000,,,,,,,,,,,,,,,
5594,22.376000,,,,,,,,,,,,,,,
5595,22.380000,,,,,,,,,,,,,,,
5596,22.384000,,,,,,,,,,,,,,,
5597,22.388000,,,,,,,,,,,,,,,
5598,22.392000,,,,,,,,,,,,,,,
5599,22.396000,,,,,,,,,,,,,,,
5600,22.400000,,,,,,,,,,,,,,,
5601,22.404000,,,,,,,,,,,,,,,
5602,22.408000,,,,,,,,,,,,,,,
5603,22.412000,,,,,,,,,,,,,,,
5604,22.416000,,,,,,,,,,,,,,,
5605,22.420000,,,,,,,,,,,,,,,
5606,22.424000,,,,,,,,,,,,,,,
5607,22.428000,,,,,,,,,,,,,,,
5608,22.432000,,,,,,,,,,,,,,,
5609,22.436000,,,,,,,,,,,,,,,
5610,22.440000,,,,,,,,,,,,,,,
5611,22.444000,,,,,,,,,,,,,,,
5612,22.448000,,,,,,,,,,,,,,,
5613,22.452000,,,,,,,,,,,,,,,
5614,22.456000,,,,,,,,,,,,,,,
5615,22.460000,,,,,,,,,,,,,,,
5616,22.464000,,,,,,,,,,,,,,,
5617,22.468000,,,,,,,,,,,,,,,
5618,22.472000,,,,,,,,,,,,,,,
5619,22.476000,,,,,,,,,,,,,,,
5620,22.480000,,,,,,,,,,,,,,,
5621,22.484000,,,,,,,,,,,,,,,
